    INFO: 2026-08-12 00:22:23,077:               log.py:   20: Logging to C:\Users\GUEST USER\Documents\spintronics\mdpdf.log
   DEBUG: 2026-08-12 00:22:24,883:      pdf_renderer.py:  470: printSegment: Tutorial 11: Parallel Circuit Diagrams
   DEBUG: 2026-08-12 00:22:24,884:      pdf_renderer.py:  470: printSegment: We
   DEBUG: 2026-08-12 00:22:24,884:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:24,886:      pdf_renderer.py:  470: printSegment: ve been using junctions to build a lot of parallel circuits, but how do we draw them in a circuit diagram? Here
   DEBUG: 2026-08-12 00:22:24,886:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:24,887:      pdf_renderer.py:  470: printSegment: s
   DEBUG: 2026-08-12 00:22:24,888:      pdf_renderer.py:  470: printSegment: the most basic parallel circuit...
   DEBUG: 2026-08-12 00:22:24,891:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:24,893:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/S5P4DY2.png" alt="Image" width="70%"
   DEBUG: 2026-08-12 00:22:24,894:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:24,894:      pdf_renderer.py:  470: printSegment: The junction splits the green loop into 
   DEBUG: 2026-08-12 00:22:24,895:      pdf_renderer.py:  470: printSegment: two parallel paths
   DEBUG: 2026-08-12 00:22:24,900:      pdf_renderer.py:  470: printSegment: : a yellow path and a blue path. Those two paths each go
   DEBUG: 2026-08-12 00:22:24,901:      pdf_renderer.py:  470: printSegment: through a resistor and then rejoin the green loop again.
   DEBUG: 2026-08-12 00:22:24,903:      pdf_renderer.py:  470: printSegment: So how would a simplified circuit diagram of that same circuit look? Like this...
   DEBUG: 2026-08-12 00:22:24,906:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:24,908:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/YPhHqsD.png" alt="Image" width="70%"
   DEBUG: 2026-08-12 00:22:24,908:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:24,910:      pdf_renderer.py:  470: printSegment: As before, we can skip drawing the part where the paths connect back to the negative side of the battery. Let
   DEBUG: 2026-08-12 00:22:24,910:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:24,911:      pdf_renderer.py:  470: printSegment: s try
   DEBUG: 2026-08-12 00:22:24,912:      pdf_renderer.py:  470: printSegment: some more...
   DEBUG: 2026-08-12 00:22:24,913:      pdf_renderer.py:  470: printSegment: CHALLENGE 25: PARALLEL AND SERIES TOGETHER
   DEBUG: 2026-08-12 00:22:24,914:      pdf_renderer.py:  470: printSegment: BUILD THE FOLLOWING CIRCUIT:
   DEBUG: 2026-08-12 00:22:24,922:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:24,930:      pdf_renderer.py:  470: printSegment: src="https://pplines-online.bj.bcebos.com/deploy/official/paddleocr/pp-ocr-vl-16-online//71cebae2-5ba8-4b24-849c-e1668b2d6686/markdown_3/imgs/img_in_image_box_213_234_383_523.jpg?authorization=bce-auth-v1%2FALTAKDN8mY5KlNI7zaRpLmOqrw%2F2026-08-11T07%3A56%3A34Z%2F-1%2F%2F01a760f34ddff8abab1b4c608fa409f55818d8ab871b33a4a2404c15cb25a3c0" alt="Image" width="24%" /></div>
   DEBUG: 2026-08-12 00:22:24,931:      pdf_renderer.py:  470: printSegment: Ⓢ
   DEBUG: 2026-08-12 00:22:24,932:      pdf_renderer.py:  470: printSegment: Tricky
   DEBUG: 2026-08-12 00:22:24,933:      pdf_renderer.py:  470: printSegment: !
   DEBUG: 2026-08-12 00:22:24,934:      pdf_renderer.py:  470: printSegment:  This circuit is a combination of both 
   DEBUG: 2026-08-12 00:22:24,935:      pdf_renderer.py:  470: printSegment: series
   DEBUG: 2026-08-12 00:22:24,937:      pdf_renderer.py:  470: printSegment:  and 
   DEBUG: 2026-08-12 00:22:24,938:      pdf_renderer.py:  470: printSegment: parallel
   DEBUG: 2026-08-12 00:22:24,939:      pdf_renderer.py:  470: printSegment: .
   DEBUG: 2026-08-12 00:22:24,940:      pdf_renderer.py:  470: printSegment: Well, I guess these two parts are in 
   DEBUG: 2026-08-12 00:22:24,940:      pdf_renderer.py:  470: printSegment: series
   DEBUG: 2026-08-12 00:22:24,941:      pdf_renderer.py:  470: printSegment: , so they will need to be 
   DEBUG: 2026-08-12 00:22:24,943:      pdf_renderer.py:  470: printSegment: connected directly together
   DEBUG: 2026-08-12 00:22:24,943:      pdf_renderer.py:  470: printSegment: .
   DEBUG: 2026-08-12 00:22:24,944:      pdf_renderer.py:  470: printSegment: STARTING SETUP
   DEBUG: 2026-08-12 00:22:24,952:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:24,961:      pdf_renderer.py:  470: printSegment: src="https://pplines-online.bj.bcebos.com/deploy/official/paddleocr/pp-ocr-vl-16-online//71cebae2-5ba8-4b24-849c-e1668b2d6686/markdown_3/imgs/img_in_image_box_61_967_644_1554.jpg?authorization=bce-auth-v1%2FALTAKDN8mY5KlNI7zaRpLmOqrw%2F2026-08-11T07%3A56%3A34Z%2F-1%2F%2F1bbd95294bfed3a7a781ff9b119c513597959061b9ee29489eb4aeca53ae1fb7" alt="Image" width="48%" /></div>
   DEBUG: 2026-08-12 00:22:24,962:      pdf_renderer.py:  470: printSegment: AVAILABLE PARTS
   DEBUG: 2026-08-12 00:22:24,963:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:24,964:      pdf_renderer.py:  470: printSegment: 1 × 1000 Ω
   DEBUG: 2026-08-12 00:22:24,965:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:24,966:      pdf_renderer.py:  470: printSegment: 3× Chain
   DEBUG: 2026-08-12 00:22:24,967:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:24,967:      pdf_renderer.py:  470: printSegment: 1 × 500 Ω
   DEBUG: 2026-08-12 00:22:24,968:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:24,970:      pdf_renderer.py:  470: printSegment: 1 × Switch
   DEBUG: 2026-08-12 00:22:24,971:      pdf_renderer.py:  470: printSegment: DIFFICULTY: ★★☆☆☆
   DEBUG: 2026-08-12 00:22:24,972:      pdf_renderer.py:  470: printSegment: CHALLENGE 26: DOUBLE SPLIT
   DEBUG: 2026-08-12 00:22:24,973:      pdf_renderer.py:  470: printSegment: BUILD THE FOLLOWING CIRCUIT:
   DEBUG: 2026-08-12 00:22:24,976:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:24,978:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/S2QI5l6.png" alt="Image" width="40%"
   DEBUG: 2026-08-12 00:22:24,978:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:24,979:      pdf_renderer.py:  470: printSegment: Ⓢ
   DEBUG: 2026-08-12 00:22:24,979:      pdf_renderer.py:  470: printSegment: Don
   DEBUG: 2026-08-12 00:22:24,980:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:24,981:      pdf_renderer.py:  470: printSegment: t we need a junction with 4 sprockets to make this?
   DEBUG: 2026-08-12 00:22:24,982:      pdf_renderer.py:  470: printSegment: Wait, no
   DEBUG: 2026-08-12 00:22:24,983:      pdf_renderer.py:  470: printSegment: !
   DEBUG: 2026-08-12 00:22:24,984:      pdf_renderer.py:  470: printSegment:  We can do it
   DEBUG: 2026-08-12 00:22:24,984:      pdf_renderer.py:  470: printSegment: !
   DEBUG: 2026-08-12 00:22:24,985:      pdf_renderer.py:  470: printSegment:  It
   DEBUG: 2026-08-12 00:22:24,986:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:24,987:      pdf_renderer.py:  470: printSegment: s just the same circuit as this:
   DEBUG: 2026-08-12 00:22:24,988:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:24,989:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/3O2kAvt.png" width="40%"/></div>
   DEBUG: 2026-08-12 00:22:24,990:      pdf_renderer.py:  470: printSegment: STARTING SETUP
   DEBUG: 2026-08-12 00:22:24,993:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:24,994:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/LGdxiqI.png" alt="Image" width="40%"
   DEBUG: 2026-08-12 00:22:24,995:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:24,996:      pdf_renderer.py:  470: printSegment: AVAILABLE PARTS
   DEBUG: 2026-08-12 00:22:24,996:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:24,997:      pdf_renderer.py:  470: printSegment: 1 × 1000 Ω
   DEBUG: 2026-08-12 00:22:24,998:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:24,999:      pdf_renderer.py:  470: printSegment: 5 × Chain
   DEBUG: 2026-08-12 00:22:24,999:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:25,000:      pdf_renderer.py:  470: printSegment: 1 × 500 Ω
   DEBUG: 2026-08-12 00:22:25,000:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:25,001:      pdf_renderer.py:  470: printSegment: 1 × 200 Ω
   DEBUG: 2026-08-12 00:22:25,002:      pdf_renderer.py:  470: printSegment: DIFFICULTY: ★★☆☆☆
   DEBUG: 2026-08-12 00:22:25,004:      pdf_renderer.py:  470: printSegment: CHALLENGE 27: PARALLEL AND SERIES 2
   DEBUG: 2026-08-12 00:22:25,005:      pdf_renderer.py:  470: printSegment: BUILD THE FOLLOWING CIRCUIT:
   DEBUG: 2026-08-12 00:22:25,007:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:25,008:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/AhV9NDV.png" alt="Image" width="35%"
   DEBUG: 2026-08-12 00:22:25,009:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:25,010:      pdf_renderer.py:  470: printSegment: Ⓢ
   DEBUG: 2026-08-12 00:22:25,011:      pdf_renderer.py:  470: printSegment: STARTING SETUP
   DEBUG: 2026-08-12 00:22:25,013:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:25,015:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/EhibW5u.png" alt="Image" width="40%"
   DEBUG: 2026-08-12 00:22:25,016:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:25,016:      pdf_renderer.py:  470: printSegment: AVAILABLE PARTS
   DEBUG: 2026-08-12 00:22:25,017:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:25,018:      pdf_renderer.py:  470: printSegment: 1 × 1000 Ω
   DEBUG: 2026-08-12 00:22:25,019:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:25,020:      pdf_renderer.py:  470: printSegment: 4 × Chain
   DEBUG: 2026-08-12 00:22:25,020:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:25,021:      pdf_renderer.py:  470: printSegment: 1 × 500 Ω
   DEBUG: 2026-08-12 00:22:25,022:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:25,023:      pdf_renderer.py:  470: printSegment: 1 × Switch
   DEBUG: 2026-08-12 00:22:25,023:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:25,024:      pdf_renderer.py:  470: printSegment: 1 × Junction
   DEBUG: 2026-08-12 00:22:25,025:      pdf_renderer.py:  470: printSegment: DIFFICULTY: ★★☆☆☆
   DEBUG: 2026-08-12 00:22:25,026:      pdf_renderer.py:  470: printSegment: CHALLENGE 28: PARALLEL AND SERIES 3
   DEBUG: 2026-08-12 00:22:25,027:      pdf_renderer.py:  470: printSegment: BUILD THE FOLLOWING CIRCUIT:
   DEBUG: 2026-08-12 00:22:25,030:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:25,031:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/5lON2hW.png" alt="Image" width="40%"
   DEBUG: 2026-08-12 00:22:25,032:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:25,033:      pdf_renderer.py:  470: printSegment: Ⓢ
   DEBUG: 2026-08-12 00:22:25,034:      pdf_renderer.py:  470: printSegment: STARTING SETUP
   DEBUG: 2026-08-12 00:22:25,036:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:25,038:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/vhYYL5y.png" alt="Image" width="50%"
   DEBUG: 2026-08-12 00:22:25,038:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:25,039:      pdf_renderer.py:  470: printSegment: AVAILABLE PARTS
   DEBUG: 2026-08-12 00:22:25,040:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:25,041:      pdf_renderer.py:  470: printSegment: 8 × Chain
   DEBUG: 2026-08-12 00:22:25,041:      pdf_renderer.py:  470: printSegment: DIFFICULTY: ★★★☆☆
   DEBUG: 2026-08-12 00:22:25,042:      pdf_renderer.py:  470: printSegment: CHALLENGE 29: PARALLEL AND SERIES 4
   DEBUG: 2026-08-12 00:22:25,043:      pdf_renderer.py:  470: printSegment: BUILD THE FOLLOWING CIRCUIT:
   DEBUG: 2026-08-12 00:22:25,046:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:25,047:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/SkhC9ot.png" alt="Image" width="45%"
   DEBUG: 2026-08-12 00:22:25,048:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:25,048:      pdf_renderer.py:  470: printSegment: Ⓢ
   DEBUG: 2026-08-12 00:22:25,049:      pdf_renderer.py:  470: printSegment: STARTING SETUP
   DEBUG: 2026-08-12 00:22:25,052:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:25,054:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/wnKLr5k.png" alt="Image" width="45%"
   DEBUG: 2026-08-12 00:22:25,055:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:25,055:      pdf_renderer.py:  470: printSegment: This one
   DEBUG: 2026-08-12 00:22:25,056:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:25,057:      pdf_renderer.py:  470: printSegment: s 
   DEBUG: 2026-08-12 00:22:25,058:      pdf_renderer.py:  470: printSegment: tricky
   DEBUG: 2026-08-12 00:22:25,059:      pdf_renderer.py:  470: printSegment: . Of course I could make it with two junctions, but I can also make it with 
   DEBUG: 2026-08-12 00:22:25,060:      pdf_renderer.py:  470: printSegment: just one
   DEBUG: 2026-08-12 00:22:25,061:      pdf_renderer.py:  470: printSegment: !
   DEBUG: 2026-08-12 00:22:25,062:      pdf_renderer.py:  470: printSegment: Think of this section of the circuit as 
   DEBUG: 2026-08-12 00:22:25,063:      pdf_renderer.py:  470: printSegment: one unit
   DEBUG: 2026-08-12 00:22:25,064:      pdf_renderer.py:  470: printSegment:  that
   DEBUG: 2026-08-12 00:22:25,064:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:25,076:      pdf_renderer.py:  470: printSegment: s in series with the 200 Ω resistor. In the unit, one loop of the
   DEBUG: 2026-08-12 00:22:25,080:      pdf_renderer.py:  470: printSegment: junction goes to the 500 Ω resistor and back. Another loop goes to the 1000 Ω resistor and back.
   DEBUG: 2026-08-12 00:22:25,080:      pdf_renderer.py:  470: printSegment: *
   DEBUG: 2026-08-12 00:22:25,084:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:25,085:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/4ydPAAI.png" alt="Image" width="40%"
   DEBUG: 2026-08-12 00:22:25,086:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:25,087:      pdf_renderer.py:  470: printSegment: AVAILABLE PARTS
   DEBUG: 2026-08-12 00:22:25,088:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:25,089:      pdf_renderer.py:  470: printSegment: 3 × Chain
   DEBUG: 2026-08-12 00:22:25,090:      pdf_renderer.py:  470: printSegment: DIFFICULTY: ★★★☆☆
   DEBUG: 2026-08-12 00:22:25,091:      pdf_renderer.py:  470: printSegment: CHALLENGE 30: PARALLEL AND SERIES 5
   DEBUG: 2026-08-12 00:22:25,092:      pdf_renderer.py:  470: printSegment: BUILD THE FOLLOWING CIRCUIT:
   DEBUG: 2026-08-12 00:22:25,095:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:25,096:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/VwsNYDs.png" alt="Image" width="43%"
   DEBUG: 2026-08-12 00:22:25,097:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:25,098:      pdf_renderer.py:  470: printSegment: Ⓢ
   DEBUG: 2026-08-12 00:22:25,098:      pdf_renderer.py:  470: printSegment: STARTING SETUP
   DEBUG: 2026-08-12 00:22:25,107:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:25,115:      pdf_renderer.py:  470: printSegment: src="https://pplines-online.bj.bcebos.com/deploy/official/paddleocr/pp-ocr-vl-16-online//af9bbd76-597e-4527-8177-11d56fe1f4ed/markdown_0/imgs/img_in_image_box_307_1012_761_1596.jpg?authorization=bce-auth-v1%2FALTAKDN8mY5KlNI7zaRpLmOqrw%2F2026-08-11T07%3A56%3A31Z%2F-1%2F%2Ff93d57246e50eaef27bb5d3cc0997fa8d51aece97bbff2f62c2ba6291ea2928f" alt="Image" width="38%" /></div>
   DEBUG: 2026-08-12 00:22:25,116:      pdf_renderer.py:  470: printSegment: AVAILABLE PARTS
   DEBUG: 2026-08-12 00:22:25,117:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:25,118:      pdf_renderer.py:  470: printSegment: 1 × 1000 Ω
   DEBUG: 2026-08-12 00:22:25,118:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:25,119:      pdf_renderer.py:  470: printSegment: 4 × Chain
   DEBUG: 2026-08-12 00:22:25,120:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:25,121:      pdf_renderer.py:  470: printSegment: 1 × 500 Ω
   DEBUG: 2026-08-12 00:22:25,121:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:25,122:      pdf_renderer.py:  470: printSegment: 1 × Switch
   DEBUG: 2026-08-12 00:22:25,123:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:25,123:      pdf_renderer.py:  470: printSegment: 1 × 200 Ω
   DEBUG: 2026-08-12 00:22:25,124:      pdf_renderer.py:  470: printSegment: DIFFICULTY: ★★★☆☆
   DEBUG: 2026-08-12 00:22:25,125:      pdf_renderer.py:  470: printSegment: NEW PART UNLOCKED
   DEBUG: 2026-08-12 00:22:25,133:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:25,142:      pdf_renderer.py:  470: printSegment: src="https://pplines-online.bj.bcebos.com/deploy/official/paddleocr/pp-ocr-vl-16-online//af9bbd76-597e-4527-8177-11d56fe1f4ed/markdown_1/imgs/img_in_image_box_275_320_526_720.jpg?authorization=bce-auth-v1%2FALTAKDN8mY5KlNI7zaRpLmOqrw%2F2026-08-11T07%3A56%3A34Z%2F-1%2F%2Fb8c4754651490f49253e767959c20f7ea3ee683cea66da6233e9565908f0e201" alt="Image" width="20%" /></div>
   DEBUG: 2026-08-12 00:22:25,144:      pdf_renderer.py:  470: printSegment: <p style="text-align: center;"><b>THE SPINTRONIC CAPACITOR</b></p>
   DEBUG: 2026-08-12 00:22:25,145:      pdf_renderer.py:  470: printSegment: PURPOSE:
   DEBUG: 2026-08-12 00:22:25,146:      pdf_renderer.py:  470: printSegment: A CAPACITOR STORES ENERGY. TURN IT TO STORE ENERGY, THEN RELEASE IT.
   DEBUG: 2026-08-12 00:22:25,147:      pdf_renderer.py:  470: printSegment: DETAIL:
   DEBUG: 2026-08-12 00:22:25,148:      pdf_renderer.py:  470: printSegment: CAPACITANCE IS MEASURED IN 
   DEBUG: 2026-08-12 00:22:25,149:      pdf_renderer.py:  470: printSegment: "
   DEBUG: 2026-08-12 00:22:25,150:      pdf_renderer.py:  470: printSegment: SPIN FARADS.
   DEBUG: 2026-08-12 00:22:25,150:      pdf_renderer.py:  470: printSegment: "
   DEBUG: 2026-08-12 00:22:25,151:      pdf_renderer.py:  470: printSegment:  THE SYMBOL FOR SPIN FARAD IS 
   DEBUG: 2026-08-12 00:22:25,152:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:25,153:      pdf_renderer.py:  470: printSegment: F
   DEBUG: 2026-08-12 00:22:25,154:      pdf_renderer.py:  470: printSegment: '
